,dir_name,session_name,file_name,text,Annotation
6225,FC03,Session2,0058.txt,slicker,
6226,FC03,Session2,0064.txt,one,
6227,FC03,Session2,0070.txt,no,
6228,FC03,Session2,0266.txt,sport,
6229,FC03,Session2,0272.txt,timber,
6230,FC03,Session2,0299.txt,six,
6231,FC03,Session2,0298.txt,five,
6232,FC03,Session2,0273.txt,eight,
6233,FC03,Session2,0267.txt,tug,
6234,FC03,Session2,0071.txt,knot,
6235,FC03,Session2,0065.txt,only lawyers love millionaires,
6236,FC03,Session2,0059.txt,four,
6237,FC03,Session2,0105.txt,sell,
6238,FC03,Session2,0111.txt,nobody really expects to evacuate,
6239,FC03,Session2,0139.txt,dill,
6240,FC03,Session2,0307.txt,dock,
6241,FC03,Session2,0313.txt,i also can be quite vocal,
6242,FC03,Session2,0339.txt,fork,
6243,FC03,Session2,0305.txt,temper,
6244,FC03,Session2,0311.txt,knife,
6245,FC03,Session2,0107.txt,most young rise early every morning,
6246,FC03,Session2,0113.txt,a good attitude is unbeatable,
6247,FC03,Session2,0073.txt,dice,
6248,FC03,Session2,0067.txt,sierra,
6249,FC03,Session2,0098.txt,we bought a brown chair,
6250,FC03,Session2,0259.txt,shed,
6251,FC03,Session2,0271.txt,it requires no big investment,
6252,FC03,Session2,0265.txt,dug,
6253,FC03,Session2,0264.txt,said,
6254,FC03,Session2,0270.txt,geese,
6255,FC03,Session2,0258.txt,he,
6256,FC03,Session2,0099.txt,you want him to do well,
6257,FC03,Session2,0066.txt,[relax your mouth in its normal position],
6258,FC03,Session2,0072.txt,down,
6259,FC03,Session2,0112.txt,spit,
6260,FC03,Session2,0106.txt,sitter,
6261,FC03,Session2,0310.txt,ok,
6262,FC03,Session2,0304.txt,yet he remains the fiercest of competitors,
6263,FC03,Session2,0300.txt,row,
6264,FC03,Session2,0314.txt,six,
6265,FC03,Session2,0328.txt,addition and subtraction are learned skills,
6266,FC03,Session2,0102.txt,beg that guard for one gallon of gas,
6267,FC03,Session2,0116.txt,lock,
6268,FC03,Session2,0076.txt,red,
6269,FC03,Session2,0062.txt,liquor,
6270,FC03,Session2,0089.txt,two,
6271,FC03,Session2,0274.txt,a fire in straw makes a quick blaze,
6272,FC03,Session2,0260.txt,only the most accomplished artists obtain popularity,
6273,FC03,Session2,0248.txt,i've kept it with me ever since,
6274,FC03,Session2,0261.txt,rip,
6275,FC03,Session2,0275.txt,cash,
6276,FC03,Session2,0088.txt,up,
6277,FC03,Session2,0063.txt,witch,
6278,FC03,Session2,0077.txt,sicker,
6279,FC03,Session2,0117.txt,neat,
6280,FC03,Session2,0103.txt,xray,
6281,FC03,Session2,0329.txt,meat,
6282,FC03,Session2,0315.txt,reap,
6283,FC03,Session2,0301.txt,beef,
6284,FC03,Session2,0317.txt,five,
6285,FC03,Session2,0303.txt,yet he remains the fiercest of competitors,
6286,FC03,Session2,0115.txt,right,
6287,FC03,Session2,0101.txt,the pair of shoes was new,
6288,FC03,Session2,0129.txt,in fact our whole defensive unit did a good job,
6289,FC03,Session2,0061.txt,uniform,
6290,FC03,Session2,0075.txt,victor,
6291,FC03,Session2,0049.txt,rock,
6292,FC03,Session2,0263.txt,bread,
6293,FC03,Session2,0277.txt,that pickpocket was caught red-handed,
6294,FC03,Session2,0288.txt,member,
6295,FC03,Session2,0289.txt,basketball can be an entertaining sport,
6297,FC03,Session2,0276.txt,feet,
6298,FC03,Session2,0262.txt,gas,
6299,FC03,Session2,0048.txt,dread,
6300,FC03,Session2,0074.txt,him,
6301,FC03,Session2,0060.txt,i'm willing to experiment for the first time,
6302,FC03,Session2,0128.txt,life is short and precious,
6303,FC03,Session2,0114.txt,the prospect of cutting back spending is an unpleasant one for any governor,
6304,FC03,Session2,0302.txt,i haven't seen that friend for years,
6305,FC03,Session2,0316.txt,beep,
6306,FC03,Session2,0333.txt,four,
6307,FC03,Session2,0327.txt,addition and subtraction are learned skills,
6308,FC03,Session2,0119.txt,sheet,
6309,FC03,Session2,0131.txt,geese,
6310,FC03,Session2,0125.txt,blend,
6311,FC03,Session2,0079.txt,chip,
6312,FC03,Session2,0045.txt,did dad do academic bidding?,
6313,FC03,Session2,0051.txt,being able to dance can help too,
6314,FC03,Session2,0086.txt,yankee,
6315,FC03,Session2,0092.txt,romeo,
6316,FC03,Session2,0247.txt,ride,
6317,FC03,Session2,0253.txt,steak,
6318,FC03,Session2,0284.txt,ember,
6319,FC03,Session2,0290.txt,"i tell you, it was wonderful",
6320,FC03,Session2,0291.txt,see,
6321,FC03,Session2,0285.txt,those people are much quicker than i am,
6322,FC03,Session2,0252.txt,he asked you for a loan,
6323,FC03,Session2,0246.txt,eat,
6324,FC03,Session2,0093.txt,sin,
6325,FC03,Session2,0087.txt,yes,
6326,FC03,Session2,0050.txt,flicker,
6327,FC03,Session2,0044.txt,wit,
6328,FC03,Session2,0078.txt,meat,
6329,FC03,Session2,0124.txt,etiquette mandates compliance with existing regulations,
6330,FC03,Session2,0130.txt,critical equipment needs proper maintenance,
6331,FC03,Session2,0118.txt,best,
6332,FC03,Session2,0326.txt,sender,
6333,FC03,Session2,0332.txt,hash,
6334,FC03,Session2,0318.txt,sticks,
6335,FC03,Session2,0324.txt,reap,
6336,FC03,Session2,0126.txt,young people participate in athletic activities,
6337,FC03,Session2,0132.txt,write,
6338,FC03,Session2,0052.txt,we have an excellent team,
6339,FC03,Session2,0046.txt,bread,
6340,FC03,Session2,0091.txt,zip,
6341,FC03,Session2,0085.txt,fork,
6342,FC03,Session2,0278.txt,it,
6343,FC03,Session2,0250.txt,cake,
6344,FC03,Session2,0244.txt,gill,
6345,FC03,Session2,0293.txt,i was pleased with the way things went,
6346,FC03,Session2,0287.txt,her position covers a number of daily tasks common to any social director,
6347,FC03,Session2,0286.txt,gash,
6348,FC03,Session2,0292.txt,the marriage went well from the start,
6349,FC03,Session2,0245.txt,gill,
6350,FC03,Session2,0251.txt,sheep,
6351,FC03,Session2,0279.txt,tail,
6352,FC03,Session2,0084.txt,wicked,
6353,FC03,Session2,0090.txt,he took me out one day,
6354,FC03,Session2,0047.txt,ned,
6355,FC03,Session2,0053.txt,knot,
6356,FC03,Session2,0133.txt,quart,
6357,FC03,Session2,0127.txt,bend,
6358,FC03,Session2,0331.txt,ambidextrous pickpockets accomplish more,
6359,FC03,Session2,0325.txt,seat,
6360,FC03,Session2,0319.txt,one,
6361,FC03,Session2,0321.txt,they will take a wedding trip later,
6362,FC03,Session2,0335.txt,nine,
6363,FC03,Session2,0309.txt,guess,
6364,FC03,Session2,0123.txt,etiquette mandates compliance with existing regulations,
6365,FC03,Session2,0137.txt,geese,
6366,FC03,Session2,0057.txt,sand,
6367,FC03,Session2,0043.txt,ship,
6368,FC03,Session2,0094.txt,white-capped waves covered the entire bay,
6369,FC03,Session2,0080.txt,sit,
6370,FC03,Session2,0255.txt,coat,
6371,FC03,Session2,0241.txt,red,
6372,FC03,Session2,0269.txt,grandmother outgrew her upbringing in petticoats,
6373,FC03,Session2,0296.txt,"so, if anybody solicits by phone, make sure you mail the dough to the above",
6374,FC03,Session2,0282.txt,bumper,
6375,FC03,Session2,0283.txt,fit,
6376,FC03,Session2,0297.txt,seven,
6377,FC03,Session2,0268.txt,fed,
6378,FC03,Session2,0240.txt,bill,
6379,FC03,Session2,0254.txt,bill,
6380,FC03,Session2,0081.txt,ham,
6381,FC03,Session2,0095.txt,each one volunteered to jump first,
6382,FC03,Session2,0042.txt,wicker,
6383,FC03,Session2,0056.txt,in,
6384,FC03,Session2,0136.txt,three,
6385,FC03,Session2,0122.txt,thread,
6386,FC03,Session2,0308.txt,sheer,
6387,FC03,Session2,0334.txt,zero,
6388,FC03,Session2,0320.txt,at twilight on the twelfth day we'll have chablis,
6389,FC03,Session2,0336.txt,center,
6390,FC03,Session2,0322.txt,reef,
6391,FC03,Session2,0134.txt,who knows what you'll discover about yourself,
6392,FC03,Session2,0120.txt,night,
6393,FC03,Session2,0108.txt,those musicians harmonize marvelously,
6394,FC03,Session2,0040.txt,tango,
6395,FC03,Session2,0054.txt,dress,
6396,FC03,Session2,0068.txt,rest,
6397,FC03,Session2,0083.txt,a,
6398,FC03,Session2,0097.txt,help greg to pick a peck of potatoes,
6399,FC03,Session2,0242.txt,shot,
6400,FC03,Session2,0256.txt,beat,
6401,FC03,Session2,0281.txt,cheer,
6402,FC03,Session2,0295.txt,eight,
6403,FC03,Session2,0294.txt,leap,
6404,FC03,Session2,0280.txt,code,
6405,FC03,Session2,0257.txt,barb's gold bracelet was a graduation present,
6406,FC03,Session2,0243.txt,i called two different painters,
6407,FC03,Session2,0096.txt,he is definitely a notch above us,
6408,FC03,Session2,0082.txt,shoot,
6409,FC03,Session2,0069.txt,sin,
6410,FC03,Session2,0055.txt,some hotels are available nearby,
6411,FC03,Session2,0041.txt,sip,
6412,FC03,Session2,0109.txt,those musicians harmonize marvelously,
6413,FC03,Session2,0121.txt,shred,
6414,FC03,Session2,0135.txt,in,
6416,FC03,Session2,0323.txt,mom strongly dislikes appetizers,
6417,FC03,Session2,0337.txt,tea,
6418,FC03,Session2,0350.txt,ache,
6419,FC03,Session2,0344.txt,nine,
6420,FC03,Session2,0387.txt,hail,
6421,FC03,Session2,0152.txt,cakes,
6422,FC03,Session2,0146.txt,the results were very disappointing,
6423,FC03,Session2,0191.txt,ship,
6424,FC03,Session2,0185.txt,yes,
6425,FC03,Session2,0026.txt,left,
6426,FC03,Session2,0032.txt,nod,
6427,FC03,Session2,0218.txt,boot,
6428,FC03,Session2,0224.txt,trespassers can be prosecuted and fined,
6429,FC03,Session2,0230.txt,no,
6430,FC03,Session2,0231.txt,hold,
6431,FC03,Session2,0225.txt,read,
6432,FC03,Session2,0219.txt,menu,
6433,FC03,Session2,0033.txt,nest,
6434,FC03,Session2,0027.txt,sing,
6435,FC03,Session2,0184.txt,heat,
6436,FC03,Session2,0190.txt,we selected places where families will be welcome,
6437,FC03,Session2,0147.txt,four,
6438,FC03,Session2,0153.txt,stretch,
6439,FC03,Session2,0386.txt,three,
6440,FC03,Session2,0345.txt,it was very popular with our fans,
6441,FC03,Session2,0351.txt,sea,
6442,FC03,Session2,0379.txt,she suggested we all have dinner together,
6443,FC03,Session2,0347.txt,pete,
6444,FC03,Session2,0353.txt,beast,
6445,FC03,Session2,0384.txt,nice,
6446,FC03,Session2,0390.txt,tender,
6447,FC03,Session2,0179.txt,rid,
6448,FC03,Session2,0151.txt,sew,
6449,FC03,Session2,0186.txt,back,
6450,FC03,Session2,0192.txt,forward,
6451,FC03,Session2,0031.txt,whisky,
6452,FC03,Session2,0025.txt,then we'd really have someplace to go,
6453,FC03,Session2,0233.txt,leak,
6454,FC03,Session2,0227.txt,[relax your mouth in its normal position],
6455,FC03,Session2,0226.txt,that's what life is really all about,
6456,FC03,Session2,0232.txt,chop,
6457,FC03,Session2,0024.txt,bed,
6458,FC03,Session2,0030.txt,shell,
6460,FC03,Session2,0018.txt,you can ride stagecoach,
6461,FC03,Session2,0193.txt,sight,
6462,FC03,Session2,0187.txt,don't do charlie's dirty dishes,
6463,FC03,Session2,0150.txt,side,
6464,FC03,Session2,0178.txt,help celebrate your brother's success,
6465,FC03,Session2,0385.txt,we have a big house,
6466,FC03,Session2,0346.txt,catastrophic economic cutbacks neglect the poor,
6467,FC03,Session2,0342.txt,renter,
6468,FC03,Session2,0356.txt,to,
6469,FC03,Session2,0381.txt,lender,
6470,FC03,Session2,0140.txt,i think i'm full of this stuff,
6471,FC03,Session2,0154.txt,much,
6472,FC03,Session2,0168.txt,he played basketball there while working toward a law degree,
6473,FC03,Session2,0183.txt,bill,
6474,FC03,Session2,0197.txt,suddenly my reflexes are gone,
6475,FC03,Session2,0034.txt,nice,
6476,FC03,Session2,0020.txt,and,
6477,FC03,Session2,0008.txt,dead,
6478,FC03,Session2,0236.txt,short,
6479,FC03,Session2,0222.txt,snake,
6480,FC03,Session2,0223.txt,shop,
6481,FC03,Session2,0237.txt,lake,
6482,FC03,Session2,0009.txt,people who value themselves are life's winners,
6483,FC03,Session2,0021.txt,hand,
6484,FC03,Session2,0035.txt,nut,
6485,FC03,Session2,0196.txt,meat,
6486,FC03,Session2,0182.txt,sort,
6487,FC03,Session2,0169.txt,old,
6488,FC03,Session2,0155.txt,toe,
6489,FC03,Session2,0141.txt,the little girls cut lacy valentines,
6490,FC03,Session2,0380.txt,coat,
6491,FC03,Session2,0357.txt,i loved every minute of it,
6492,FC03,Session2,0343.txt,mock,
6493,FC03,Session2,0355.txt,food,
6494,FC03,Session2,0341.txt,she,
6496,FC03,Session2,0369.txt,neat,
6497,FC03,Session2,0382.txt,worse luck was still to come,
6498,FC03,Session2,0157.txt,meats,
6499,FC03,Session2,0143.txt,weep,
6500,FC03,Session2,0194.txt,dead,
6501,FC03,Session2,0180.txt,snort,
6502,FC03,Session2,0023.txt,quicker,
6503,FC03,Session2,0037.txt,sink,
6504,FC03,Session2,0221.txt,lend,
6505,FC03,Session2,0235.txt,eat,
6506,FC03,Session2,0209.txt,goose,
6507,FC03,Session2,0208.txt,select,
6508,FC03,Session2,0234.txt,threat,
6509,FC03,Session2,0220.txt,tort,
6510,FC03,Session2,0036.txt,rock,
6511,FC03,Session2,0022.txt,it's fun to roast marshmallows on a gas burner,
6512,FC03,Session2,0181.txt,coconut cream pie makes a nice dessert,
6513,FC03,Session2,0195.txt,there was only one decision to be made,
6514,FC03,Session2,0142.txt,goat,
6515,FC03,Session2,0156.txt,"tear [as in ""tear in my eye""]",
6516,FC03,Session2,0383.txt,two,
6517,FC03,Session2,0368.txt,beam,
6518,FC03,Session2,0340.txt,bender,
6519,FC03,Session2,0354.txt,beat,
6520,FC03,Session1,0359.txt,foxtrot,
6521,FC03,Session1,0371.txt,mitten,
6522,FC03,Session1,0403.txt,him,
6523,FC03,Session1,0365.txt,loyal,
6524,FC03,Session1,0173.txt,galore,
6525,FC03,Session1,0167.txt,fruit,
6526,FC03,Session1,0198.txt,you're used to being on the field,
6527,FC03,Session1,0007.txt,no,
6528,FC03,Session1,0013.txt,park,
6529,FC03,Session1,0239.txt,pay,
6530,FC03,Session1,0211.txt,yes,
6531,FC03,Session1,0210.txt,sprinkle,
6532,FC03,Session1,0238.txt,deer,
6533,FC03,Session1,0006.txt,"tear [as in ""tear up that paper""]",
6534,FC03,Session1,0199.txt,wish,
6535,FC03,Session1,0166.txt,tile,
6536,FC03,Session1,0172.txt,charlie,
6537,FC03,Session1,0402.txt,blow,
6538,FC03,Session1,0364.txt,sitting,
6539,FC03,Session1,0370.txt,him,
6540,FC03,Session1,0358.txt,nine,
6541,FC03,Session1,0366.txt,mush,
6542,FC03,Session1,0400.txt,pretty,
6543,FC03,Session1,0372.txt,"she wore warm, fleecy, woolen overalls",
6544,FC03,Session1,0399.txt,spark,
6545,FC03,Session1,0158.txt,all the big baseball players get traded,
6546,FC03,Session1,0164.txt,fate,
6547,FC03,Session1,0170.txt,you'd be better off taking a cold shower,
6548,FC03,Session1,0038.txt,bubble,
6549,FC03,Session1,0010.txt,rate,
6550,FC03,Session1,0004.txt,[relax your mouth in its normal position],
6551,FC03,Session1,0212.txt,my sister made the flowered curtains,
6552,FC03,Session1,0206.txt,troop,
6553,FC03,Session1,0207.txt,four,
6554,FC03,Session1,0213.txt,coupe,
6555,FC03,Session1,0005.txt,born,
6556,FC03,Session1,0011.txt,[say 'oa' as in coat in a very low pitch],
6557,FC03,Session1,0039.txt,the,
6558,FC03,Session1,0171.txt,steer,
6559,FC03,Session1,0165.txt,thigh,
6560,FC03,Session1,0159.txt,through,
6561,FC03,Session1,0398.txt,side,
6562,FC03,Session1,0373.txt,it also provides for funds to clear slums and help colleges build dormitories,
6563,FC03,Session1,0367.txt,"night after night, they received annoying phone calls",
6564,FC03,Session1,0401.txt,the misguided souls have lost their way,
6565,FC03,Session1,0405.txt,kilo,
6567,FC03,Session1,0363.txt,golf,
6568,FC03,Session1,0377.txt,echo,
6569,FC03,Session1,0388.txt,thought,
6570,FC03,Session1,0161.txt,though,
6571,FC03,Session1,0175.txt,select,
6572,FC03,Session1,0149.txt,why yell or worry over silly items?,
6573,FC03,Session1,0015.txt,store,
6574,FC03,Session1,0001.txt,[say 'pah-tah-kah' repeatedly],
6575,FC03,Session1,0029.txt,storm,
6576,FC03,Session1,0217.txt,play,
6577,FC03,Session1,0216.txt,delta,
6578,FC03,Session1,0028.txt,double,
6579,FC03,Session1,0014.txt,down,
6580,FC03,Session1,0148.txt,menu,
6581,FC03,Session1,0174.txt,suit,
6582,FC03,Session1,0389.txt,cart,
6583,FC03,Session1,0376.txt,cake,
6584,FC03,Session1,0404.txt,no,
6585,FC03,Session1,0362.txt,sign,
6586,FC03,Session1,0374.txt,it also provides for funds to clear slums and help colleges build dormitories,
6587,FC03,Session1,0360.txt,[relax your mouth in its normal position],
6588,FC03,Session1,0348.txt,top,
6589,FC03,Session1,0176.txt,rock,
6590,FC03,Session1,0162.txt,both figures would go higher in later years,
6591,FC03,Session1,0189.txt,prior,
6592,FC03,Session1,0002.txt,[say 'ah-p-eee' repeatedly],
6593,FC03,Session1,0016.txt,pat,
6594,FC03,Session1,0200.txt,lip,
6595,FC03,Session1,0214.txt,i just try to do my best,
6596,FC03,Session1,0228.txt,mere,
6597,FC03,Session1,0229.txt,mere,
6598,FC03,Session1,0215.txt,error,
6599,FC03,Session1,0201.txt,near,
6600,FC03,Session1,0017.txt,chair,
6601,FC03,Session1,0003.txt,[say 'eee-p-ah' repeatedly],
6602,FC03,Session1,0188.txt,knew,
6603,FC03,Session1,0163.txt,hear,
6604,FC03,Session1,0177.txt,slay,
6605,FC03,Session1,0349.txt,sell,
6606,FC03,Session1,0361.txt,quebec,
6607,FC03,Session1,0375.txt,tell,
6608,FC03,Session1,0312.txt,both injuries were to the same leg,
6609,FC03,Session1,0306.txt,five,
6610,FC03,Session1,0138.txt,whoop,
6611,FC03,Session1,0110.txt,"lead [as in ""i will lead you""]",
6612,FC03,Session1,0104.txt,bug,
6613,FC03,Session1,0058.txt,torn,
6614,FC03,Session1,0064.txt,raid,
6615,FC03,Session1,0070.txt,air,
6616,FC03,Session1,0266.txt,the train approached the depot slowly,
6617,FC03,Session1,0272.txt,alfalfa is healthy for you,
6618,FC03,Session1,0299.txt,pitting,
6619,FC03,Session1,0298.txt,nothing has been done yet to take advantage of the enabling legislation,
6620,FC03,Session1,0273.txt,fill,
6621,FC03,Session1,0267.txt,i scrubbed the floors thoroughly,
6622,FC03,Session1,0071.txt,swarm,
6623,FC03,Session1,0065.txt,up,
6624,FC03,Session1,0059.txt,you wished to know all about my grandfather,
6625,FC03,Session1,0105.txt,"except in the winter when the ooze or snow or ice prevents,",
6626,FC03,Session1,0111.txt,horn,
6627,FC03,Session1,0139.txt,dot,
6628,FC03,Session1,0313.txt,bit,
6629,FC03,Session1,0339.txt,barn,
6630,FC03,Session1,0305.txt,at,
6631,FC03,Session1,0311.txt,bitten,
6632,FC03,Session1,0107.txt,fee,
6633,FC03,Session1,0113.txt,[say 'ah' for 5 seconds],
6634,FC03,Session1,0073.txt,trait,
6635,FC03,Session1,0067.txt,glow,
6636,FC03,Session1,0098.txt,bit,
6637,FC03,Session1,0259.txt,witch,
6638,FC03,Session1,0271.txt,fitting,
6639,FC03,Session1,0265.txt,back,
6640,FC03,Session1,0264.txt,jungle,
6641,FC03,Session1,0270.txt,the box contained three sweaters,
6642,FC03,Session1,0258.txt,single,
6643,FC03,Session1,0099.txt,grow,
6644,FC03,Session1,0066.txt,know,
6645,FC03,Session1,0072.txt,stick,
6646,FC03,Session1,0112.txt,giving those who observe him a pronounced feeling of the utmost respect,
